user_cid	business_cid	review_cid	stars
2903	1981	1212	4.0
977	351	1213	4.0
963	61	1214	5.0
4	1852	1215	4.0
2448	354	1216	4.0
3924	1021	1217	4.0
4000	1666	1218	3.0
2656	1463	1219	5.0
2084	1814	1220	5.0
185	713	1221	5.0
1557	1766	1222	3.0
1835	1275	1223	4.0
1505	816	1224	4.0
4092	2107	1225	5.0
622	1009	1226	3.0
808	5	1227	2.0
4153	2126	1228	5.0
22	1770	1229	4.0
2656	1408	1230	4.0
1307	1603	1231	5.0
1997	407	1232	5.0
370	1610	1233	1.0
4249	1158	1234	4.0
3514	1505	1235	5.0
2051	12	1236	3.0
2008	782	1237	4.0
225	1626	1238	4.0
2099	1187	1239	5.0
59	162	1240	5.0
2311	594	1241	4.0
3557	1772	1242	5.0
3160	992	1243	5.0
3146	1559	1244	5.0
1938	1659	1245	3.0
22	1220	1246	4.0
3038	670	1247	3.0
2944	886	1248	5.0
4117	2202	1249	4.0
266	1573	1250	5.0
1331	1470	1251	4.0
1687	1879	1252	5.0
2582	55	1253	4.0
2306	494	1254	5.0
2827	269	1255	4.0
617	517	1256	3.0
120	700	1257	5.0
2646	678	1258	4.0
1014	1381	1259	3.0
3423	179	1260	3.0
2569	1413	1261	4.0
4290	1716	1262	5.0
3196	2166	1263	4.0
4297	60	1264	4.0
3793	886	1265	4.0
4172	764	1266	5.0
1785	556	1267	3.0
562	1052	1268	3.0
702	2193	1269	3.0
1929	13	1270	4.0
1559	373	1271	4.0
3235	718	1272	4.0
2605	1759	1273	3.0
602	2098	1274	4.0
360	1852	1275	5.0
2766	1407	1276	3.0
3083	1218	1277	3.0
1207	614	1278	4.0
806	1532	1279	4.0
2241	730	1280	3.0
835	2004	1281	4.0
2190	1231	1282	4.0
739	982	1283	4.0
3142	776	1284	4.0
999	1634	1285	3.0
1003	1695	1286	5.0
747	2177	1287	5.0
2276	1246	1288	4.0
3239	1326	1289	4.0
3038	1036	1290	3.0
2445	476	1291	4.0
119	2121	1292	5.0
1792	4	1293	5.0
964	1642	1294	2.0
686	1539	1295	1.0
461	1382	1296	5.0
1012	713	1297	4.0
3677	483	1298	4.0
3257	1083	1299	5.0
1426	55	1300	3.0
2483	854	1301	5.0
727	530	1302	3.0
796	1341	1303	3.0
2721	1106	1304	5.0
2912	1786	1305	4.0
3486	1730	1306	5.0
2743	1522	1307	4.0
4059	970	1308	4.0
3927	1433	1309	2.0
4055	2009	1310	4.0
1384	160	1311	4.0
4254	395	1312	5.0
1189	1957	1313	3.0
2736	566	1314	3.0
3891	507	1315	4.0
3438	495	1316	4.0
2697	1416	1317	5.0
1542	1413	1318	5.0
348	1929	1319	5.0
2891	1698	1320	5.0
1398	339	1321	5.0
544	2061	1322	3.0
2499	1604	1323	4.0
821	29	1324	3.0
162	1282	1325	1.0
2834	1504	1326	1.0
985	313	1327	5.0
2266	166	1328	5.0
1377	800	1329	4.0
4025	326	1330	5.0
106	1084	1331	4.0
2495	314	1332	3.0
3239	2003	1333	5.0
3622	286	1334	3.0
3983	839	1335	4.0
4075	160	1336	2.0
1654	657	1337	4.0
544	363	1338	2.0
2548	444	1339	3.0
3991	260	1340	4.0
371	2055	1341	4.0
3428	1267	1342	1.0
937	677	1343	4.0
1067	1930	1344	4.0
4301	453	1345	5.0
609	899	1346	5.0
592	315	1347	5.0
2610	571	1348	1.0
3513	268	1349	3.0
634	389	1350	5.0
3870	1559	1351	5.0
3367	1765	1352	5.0
411	230	1353	3.0
1066	1000	1354	4.0
2985	1150	1355	4.0
4073	806	1356	3.0
1818	744	1357	5.0
1227	283	1358	3.0
208	1002	1359	2.0
3860	1137	1360	4.0
1941	1815	1361	4.0
1611	805	1362	2.0
2787	1602	1363	4.0
2636	382	1364	3.0
2437	1599	1365	4.0
1147	284	1366	4.0
1267	709	1367	3.0
876	348	1368	2.0
2881	454	1369	4.0
551	1522	1370	4.0
4139	596	1371	5.0
3681	1039	1372	4.0
1135	1638	1373	4.0
1929	1253	1374	5.0
57	1929	1375	5.0
1381	1861	1376	5.0
243	1984	1377	5.0
2714	625	1378	5.0
3528	103	1379	4.0
629	435	1380	5.0
794	1553	1381	3.0
3453	1014	1382	5.0
2199	669	1383	1.0
3964	872	1384	3.0
1786	1431	1385	5.0
4032	1666	1386	5.0
485	498	1387	3.0
1372	1341	1388	4.0
3861	596	1389	3.0
702	963	1390	3.0
2193	1751	1391	3.0
180	1214	1392	5.0
3513	431	1393	2.0
943	1606	1394	3.0
1319	277	1395	4.0
4023	2162	1396	3.0
767	1838	1397	3.0
1375	524	1398	3.0
3773	68	1399	5.0
3050	1484	1400	4.0
4173	202	1401	4.0
28	886	1402	3.0
634	1876	1403	4.0
225	1359	1404	3.0
2329	252	1405	5.0
1653	140	1406	5.0
2210	741	1407	3.0
3374	1052	1408	4.0
3645	2038	1409	5.0
591	1146	1410	4.0
820	1555	1411	5.0
1248	1732	1412	1.0
2169	929	1413	3.0
2248	1877	1414	5.0
1398	1315	1415	1.0
371	1373	1416	5.0
791	1394	1417	4.0
1622	290	1418	5.0
3600	1167	1419	3.0
1064	692	1420	1.0
1626	1134	1421	3.0
3922	1019	1422	2.0
1939	1274	1423	5.0
3289	668	1424	4.0
2486	1136	1425	3.0
1435	24	1426	4.0
487	743	1427	4.0
308	252	1428	5.0
3366	1679	1429	2.0
2634	1333	1430	5.0
1252	2012	1431	4.0
4173	138	1432	4.0
84	1991	1433	4.0
4036	129	1434	3.0
666	123	1435	3.0
2398	892	1436	4.0
3090	1200	1437	2.0
1297	1923	1438	4.0
3270	26	1439	5.0
2181	1429	1440	4.0
2462	467	1441	4.0
2264	1716	1442	5.0
1129	1822	1443	4.0
1010	636	1444	3.0
2402	1251	1445	2.0
4075	1191	1446	5.0
2466	252	1447	5.0
1136	5	1448	4.0
2382	101	1449	5.0
516	2071	1450	3.0
2028	1982	1451	5.0
3443	1628	1452	5.0
1369	678	1453	3.0
221	1744	1454	5.0
3505	557	1455	5.0
2548	1335	1456	2.0
69	920	1457	5.0
1565	2000	1458	5.0
1621	2198	1459	4.0
2856	717	1460	5.0
1479	801	1461	5.0
3861	1458	1462	4.0
2441	35	1463	4.0
1653	959	1464	4.0
676	2068	1465	4.0
459	1704	1466	4.0
511	975	1467	1.0
2164	302	1468	3.0
616	1990	1469	4.0
3896	55	1470	5.0
1285	1214	1471	3.0
949	282	1472	5.0
4277	1559	1473	5.0
4281	123	1474	2.0
1585	1857	1475	5.0
1318	2094	1476	4.0
2426	1336	1477	1.0
873	1638	1478	5.0
4054	1034	1479	5.0
314	913	1480	2.0
3466	1363	1481	5.0
289	1202	1482	5.0
561	844	1483	3.0
1822	832	1484	5.0
607	1818	1485	5.0
3810	322	1486	4.0
4057	1556	1487	5.0
2736	275	1488	4.0
682	1782	1489	5.0
3842	1759	1490	4.0
1202	1955	1491	4.0
2097	1504	1492	4.0
3304	947	1493	4.0
3629	782	1494	4.0
1061	1014	1495	5.0
90	1634	1496	4.0
519	908	1497	4.0
230	641	1498	4.0
2762	1741	1499	5.0
3959	1953	1500	5.0
657	2159	1501	4.0
4206	784	1502	4.0
1677	456	1503	2.0
3829	1571	1504	4.0
3035	352	1505	3.0
4141	543	1506	2.0
335	951	1507	2.0
1753	2181	1508	5.0
2643	1659	1509	5.0
3410	1221	1510	4.0
1989	44	1511	4.0
4148	977	1512	5.0
921	2186	1513	3.0
2822	239	1514	4.0
1686	1761	1515	5.0
2459	1347	1516	5.0
4173	2177	1517	4.0
1544	35	1518	4.0
1912	1929	1519	5.0
641	207	1520	4.0
3064	1863	1521	1.0
4045	1565	1522	5.0
3258	650	1523	4.0
3975	1354	1524	3.0
1752	1780	1525	5.0
2864	1526	1526	4.0
2480	25	1527	3.0
1928	1417	1528	4.0
4073	1822	1529	3.0
3657	1489	1530	2.0
3453	205	1531	4.0
1950	1373	1532	4.0
595	252	1533	4.0
3988	1624	1534	2.0
1316	2146	1535	1.0
4149	831	1536	5.0
2993	1337	1537	5.0
1691	1662	1538	5.0
1667	900	1539	2.0
2955	1192	1540	4.0
1067	155	1541	4.0
1731	24	1542	5.0
2458	1604	1543	4.0
3127	1982	1544	5.0
3028	1628	1545	4.0
2716	104	1546	4.0
1952	972	1547	3.0
1580	1636	1548	4.0
3299	68	1549	5.0
3890	935	1550	2.0
2309	801	1551	3.0
2107	1189	1552	3.0
3924	54	1553	5.0
975	274	1554	2.0
1862	1037	1555	3.0
3116	294	1556	5.0
2720	965	1557	2.0
2005	1609	1558	4.0
1307	483	1559	3.0
2583	1401	1560	5.0
1099	414	1561	2.0
1718	1822	1562	5.0
349	1814	1563	2.0
621	149	1564	2.0
3049	549	1565	4.0
4254	408	1566	3.0
1744	907	1567	5.0
1473	1522	1568	4.0
3178	995	1569	4.0
1084	886	1570	4.0
1830	2004	1571	4.0
1011	604	1572	4.0
3411	1302	1573	1.0
1391	535	1574	4.0
570	2022	1575	5.0
1011	662	1576	4.0
1785	1117	1577	5.0
602	361	1578	3.0
210	399	1579	3.0
3749	248	1580	4.0
4094	1477	1581	4.0
2464	605	1582	5.0
852	1920	1583	5.0
76	1128	1584	3.0
1324	1218	1585	4.0
3987	448	1586	4.0
1364	1588	1587	4.0
3307	1139	1588	4.0
2658	1638	1589	2.0
3768	1708	1590	5.0
875	1628	1591	5.0
3475	651	1592	5.0
2327	1253	1593	5.0
1687	1010	1594	3.0
3030	1662	1595	3.0
2643	1048	1596	4.0
2082	1404	1597	4.0
1001	2176	1598	4.0
1964	2214	1599	4.0
744	185	1600	4.0
4143	1612	1601	4.0
3746	262	1602	3.0
2438	1158	1603	4.0
99	988	1604	1.0
1778	1759	1605	5.0
3248	1897	1606	5.0
2499	1158	1607	2.0
3039	1007	1608	3.0
3552	25	1609	5.0
882	1210	1610	4.0
696	700	1611	3.0
3218	1316	1612	3.0
3762	1518	1613	5.0
1677	215	1614	5.0
3424	1158	1615	4.0
1964	815	1616	5.0
2640	1250	1617	4.0
2195	1109	1618	4.0
1526	1770	1619	1.0
284	281	1620	5.0
4015	425	1621	4.0
3374	373	1622	2.0
458	566	1623	4.0
1954	1573	1624	4.0
3407	449	1625	4.0
2053	505	1626	3.0
3288	806	1627	4.0
80	2159	1628	5.0
702	1670	1629	3.0
3879	1980	1630	3.0
3149	2023	1631	4.0
3890	2009	1632	3.0
1907	1183	1633	4.0
2424	1679	1634	4.0
3810	1588	1635	4.0
660	1606	1636	1.0
3382	1253	1637	5.0
1516	2150	1638	2.0
246	1019	1639	3.0
2680	948	1640	5.0
1284	376	1641	3.0
3380	1659	1642	3.0
3796	407	1643	4.0
3275	1025	1644	5.0
4145	741	1645	5.0
3660	743	1646	4.0
3485	1685	1647	4.0
1016	463	1648	3.0
1063	893	1649	4.0
2934	867	1650	4.0
1459	1447	1651	2.0
2476	269	1652	3.0
1773	2170	1653	3.0
890	1951	1654	4.0
2607	1452	1655	4.0
3712	1034	1656	4.0
1012	1477	1657	2.0
2082	834	1658	4.0
3001	1270	1659	4.0
1165	1759	1660	5.0
871	1515	1661	1.0
109	546	1662	5.0
371	1354	1663	2.0
3788	1732	1664	2.0
1287	2013	1665	4.0
2671	1394	1666	5.0
4007	529	1667	5.0
266	1357	1668	4.0
2720	254	1669	4.0
2453	1818	1670	2.0
3834	154	1671	5.0
154	136	1672	5.0
2743	1382	1673	4.0
1195	2090	1674	4.0
1697	1178	1675	5.0
2449	1401	1676	4.0
2576	690	1677	5.0
984	1338	1678	3.0
1032	1025	1679	5.0
3842	1599	1680	5.0
1906	268	1681	4.0
2091	1626	1682	5.0
1737	195	1683	4.0
849	698	1684	4.0
223	782	1685	4.0
3056	1388	1686	5.0
974	286	1687	4.0
2187	1882	1688	3.0
214	2101	1689	4.0
3547	196	1690	3.0
2556	1364	1691	4.0
4205	545	1692	3.0
3395	694	1693	4.0
1342	1227	1694	3.0
944	4	1695	5.0
1794	16	1696	1.0
462	1061	1697	5.0
95	1532	1698	5.0
2424	818	1699	2.0
2570	804	1700	4.0
3952	101	1701	4.0
489	1115	1702	4.0
3479	546	1703	1.0
386	1084	1704	5.0
1099	1469	1705	5.0
1436	1061	1706	4.0
2997	1869	1707	4.0
658	54	1708	2.0
1943	1607	1709	2.0
735	1103	1710	4.0
2670	782	1711	5.0
2069	112	1712	5.0
1331	1983	1713	3.0
35	692	1714	4.0
2908	1343	1715	5.0
571	988	1716	4.0
782	919	1717	5.0
2379	1532	1718	4.0
3569	639	1719	5.0
3151	921	1720	3.0
3243	1659	1721	5.0
2236	257	1722	4.0
3256	26	1723	5.0
3239	587	1724	3.0
4107	1220	1725	4.0
890	73	1726	3.0
314	782	1727	4.0
3646	528	1728	3.0
3256	722	1729	4.0
2819	1966	1730	4.0
303	1641	1731	5.0
1382	2177	1732	5.0
2810	1388	1733	5.0
3393	1002	1734	5.0
3212	1130	1735	4.0
4170	1991	1736	4.0
3520	435	1737	5.0
882	255	1738	4.0
2656	23	1739	4.0
1453	363	1740	3.0
2827	2100	1741	2.0
2051	1595	1742	5.0
3180	34	1743	2.0
1621	1253	1744	4.0
2860	1219	1745	5.0
3259	275	1746	4.0
3849	577	1747	2.0
1342	1054	1748	4.0
3905	67	1749	4.0
2890	1434	1750	4.0
3656	422	1751	4.0
1802	1610	1752	3.0
1122	2064	1753	3.0
3181	581	1754	5.0
3722	2198	1755	4.0
3708	1610	1756	5.0
1786	1341	1757	5.0
4152	869	1758	1.0
2656	862	1759	4.0
3007	1638	1760	4.0
3636	323	1761	3.0
3367	683	1762	4.0
678	1620	1763	5.0
2309	908	1764	4.0
2598	144	1765	3.0
2643	2108	1766	5.0
3503	1014	1767	4.0
3045	2038	1768	5.0
2620	371	1769	5.0
1072	1142	1770	4.0
1439	1694	1771	4.0
3506	667	1772	2.0
1912	744	1773	5.0
2476	447	1774	5.0
2667	656	1775	4.0
3930	1390	1776	4.0
34	1638	1777	5.0
2789	2056	1778	5.0
1637	1053	1779	5.0
3636	2104	1780	4.0
2689	762	1781	3.0
732	813	1782	5.0
2541	694	1783	5.0
1792	862	1784	2.0
2317	127	1785	3.0
3562	758	1786	4.0
1991	2129	1787	4.0
688	1999	1788	4.0
1105	1958	1789	3.0
1167	1346	1790	5.0
80	1900	1791	4.0
304	815	1792	1.0
1424	1990	1793	5.0
3706	142	1794	4.0
697	220	1795	5.0
2254	2131	1796	3.0
4130	1041	1797	4.0
471	1531	1798	4.0
3586	717	1799	3.0
645	2037	1800	5.0
1765	1520	1801	4.0
4173	1739	1802	4.0
928	1424	1803	2.0
3810	1820	1804	4.0
1490	1599	1805	4.0
1347	1532	1806	5.0
3310	1373	1807	4.0
686	730	1808	5.0
933	316	1809	5.0
4083	656	1810	4.0
257	1119	1811	2.0
3300	415	1812	5.0
2643	101	1813	5.0
2606	2041	1814	4.0
4108	2002	1815	2.0
3563	375	1816	4.0
2064	1884	1817	3.0
2445	1822	1818	5.0
952	2044	1819	4.0
2462	1363	1820	4.0
2654	1155	1821	3.0
828	1849	1822	5.0
1206	735	1823	3.0
3029	1152	1824	4.0
1215	1758	1825	4.0
1400	111	1826	4.0
2759	1204	1827	3.0
3217	1659	1828	2.0
1812	1001	1829	5.0
3821	852	1830	4.0
775	700	1831	4.0
3072	782	1832	5.0
1828	782	1833	5.0
678	1831	1834	5.0
155	831	1835	5.0
90	1061	1836	5.0
3984	1381	1837	4.0
3581	2091	1838	2.0
696	2104	1839	4.0
2356	212	1840	3.0
3389	2090	1841	4.0
3410	805	1842	3.0
1418	1570	1843	3.0
4294	863	1844	5.0
3102	665	1845	5.0
953	371	1846	5.0
1195	1466	1847	4.0
1132	952	1848	3.0
2968	34	1849	4.0
80	1	1850	5.0
374	144	1851	3.0
4202	1246	1852	2.0
764	1087	1853	5.0
2543	789	1854	2.0
1980	668	1855	5.0
2425	1659	1856	4.0
4173	849	1857	1.0
4140	1290	1858	2.0
4097	866	1859	5.0
3030	17	1860	5.0
1404	1503	1861	5.0
90	1061	1862	5.0
840	1810	1863	4.0
1821	2185	1864	1.0
1293	181	1865	4.0
4073	1857	1866	4.0
812	717	1867	3.0
3563	1998	1868	5.0
149	1334	1869	5.0
1884	1250	1870	3.0
1394	1893	1871	4.0
1309	874	1872	2.0
2851	1090	1873	4.0
2183	52	1874	4.0
2849	1183	1875	4.0
3853	2111	1876	5.0
1025	1089	1877	1.0
229	1016	1878	3.0
3155	166	1879	4.0
3859	1290	1880	4.0
3990	678	1881	5.0
75	1738	1882	4.0
1975	1034	1883	5.0
592	1141	1884	4.0
2148	2177	1885	5.0
3152	1210	1886	3.0
2895	1076	1887	1.0
3506	196	1888	5.0
3603	895	1889	2.0
2143	1381	1890	4.0
233	963	1891	5.0
2454	1158	1892	4.0
2157	692	1893	2.0
2997	678	1894	2.0
3979	1014	1895	5.0
962	546	1896	4.0
2179	926	1897	2.0
3570	2119	1898	4.0
2636	1420	1899	4.0
1612	1807	1900	4.0
2407	1056	1901	5.0
2293	174	1902	4.0
1000	691	1903	5.0
4058	1188	1904	3.0
818	138	1905	4.0
3019	749	1906	2.0
3796	467	1907	4.0
2922	533	1908	5.0
3761	923	1909	3.0
2685	1984	1910	5.0
2858	252	1911	3.0
1763	479	1912	5.0
3496	495	1913	5.0
3985	55	1914	3.0
2141	142	1915	4.0
3429	1780	1916	5.0
1135	194	1917	4.0
2825	1077	1918	2.0
1428	1458	1919	4.0
2293	1200	1920	3.0
2857	1957	1921	2.0
4095	1938	1922	4.0
1683	709	1923	2.0
2606	954	1924	3.0
1113	1596	1925	5.0
4161	337	1926	5.0
869	741	1927	4.0
2805	747	1928	4.0
384	1275	1929	4.0
3983	56	1930	4.0
1492	806	1931	4.0
3656	929	1932	4.0
1806	2084	1933	3.0
714	640	1934	1.0
1001	1751	1935	5.0
3988	1873	1936	3.0
3834	1695	1937	5.0
1433	717	1938	3.0
3854	1730	1939	5.0
2084	116	1940	4.0
447	363	1941	4.0
3379	2177	1942	5.0
1935	1522	1943	5.0
1491	932	1944	2.0
929	758	1945	5.0
742	1857	1946	5.0
1009	1808	1947	3.0
1293	386	1948	3.0
770	1984	1949	4.0
16	720	1950	3.0
1398	2177	1951	5.0
1999	847	1952	3.0
4265	1807	1953	4.0
2656	535	1954	4.0
1098	713	1955	5.0
1870	1612	1956	4.0
156	150	1957	4.0
1320	1587	1958	5.0
2130	144	1959	3.0
19	0	1960	4.0
132	1228	1961	5.0
1876	266	1962	4.0
3107	883	1963	5.0
1375	150	1964	4.0
955	1923	1965	4.0
4246	69	1966	5.0
423	1531	1967	2.0
2254	901	1968	5.0
3786	2052	1969	4.0
2883	2094	1970	4.0
420	705	1971	3.0
2183	1380	1972	4.0
2408	2052	1973	4.0
2656	123	1974	2.0
1193	1744	1975	5.0
3646	386	1976	5.0
1579	1077	1977	5.0
61	2056	1978	4.0
1390	1501	1979	3.0
155	339	1980	4.0
2585	691	1981	4.0
4271	1155	1982	5.0
3337	415	1983	5.0
2362	668	1984	5.0
2093	2062	1985	5.0
3166	668	1986	4.0
2771	1865	1987	5.0
1687	1568	1988	4.0
3598	1620	1989	5.0
4276	1437	1990	4.0
4011	1174	1991	4.0
1538	1589	1992	4.0
2798	749	1993	3.0
3311	435	1994	4.0
525	1916	1995	5.0
854	2081	1996	2.0
3294	819	1997	4.0
4112	1400	1998	3.0
975	1382	1999	3.0
11	599	2000	4.0
3044	2072	2001	3.0
1080	2056	2002	5.0
1454	1339	2003	3.0
527	1014	2004	4.0
4064	288	2005	2.0
806	2172	2006	3.0
2601	1450	2007	5.0
127	1290	2008	2.0
1354	2044	2009	3.0
1608	586	2010	3.0
2551	1662	2011	2.0
3406	1250	2012	4.0
2609	709	2013	4.0
246	796	2014	3.0
2156	1446	2015	5.0
933	841	2016	4.0
3922	1367	2017	2.0
1244	308	2018	5.0
521	486	2019	5.0
2441	1297	2020	1.0
1953	1167	2021	1.0
47	709	2022	1.0
952	384	2023	2.0
653	370	2024	4.0
3800	393	2025	4.0
2983	1764	2026	4.0
2055	827	2027	5.0
2262	934	2028	2.0
718	28	2029	4.0
745	656	2030	5.0
3601	1864	2031	5.0
1338	100	2032	2.0
2157	1466	2033	4.0
148	591	2034	5.0
1180	481	2035	3.0
3061	682	2036	5.0
3638	741	2037	4.0
2054	1336	2038	2.0
4173	1532	2039	4.0
1916	996	2040	3.0
819	302	2041	4.0
3586	1856	2042	3.0
1731	1246	2043	4.0
1602	2007	2044	4.0
1438	1218	2045	4.0
3600	2037	2046	4.0
2860	1465	2047	4.0
1637	2150	2048	4.0
2445	788	2049	4.0
3772	1967	2050	2.0
3331	1373	2051	5.0
562	1780	2052	5.0
2494	946	2053	5.0
906	1522	2054	5.0
3941	1583	2055	4.0
2537	101	2056	3.0
112	318	2057	3.0
437	607	2058	3.0
747	491	2059	3.0
2364	339	2060	4.0
463	1951	2061	2.0
2783	301	2062	3.0
2193	749	2063	3.0
1341	2167	2064	3.0
2416	581	2065	4.0
3908	1731	2066	5.0
3535	741	2067	5.0
2689	219	2068	2.0
735	39	2069	4.0
3397	604	2070	5.0
2583	202	2071	5.0
4246	887	2072	5.0
269	248	2073	4.0
365	2199	2074	4.0
2031	1957	2075	4.0
597	239	2076	4.0
3860	2052	2077	4.0
4130	1628	2078	5.0
3334	1807	2079	5.0
1858	680	2080	4.0
1155	1640	2081	4.0
2606	1876	2082	4.0
2540	339	2083	4.0
343	375	2084	3.0
3926	334	2085	4.0
3722	1991	2086	4.0
3729	1870	2087	5.0
2867	189	2088	4.0
3847	1588	2089	5.0
571	1787	2090	3.0
15	1430	2091	3.0
3820	907	2092	4.0
2409	302	2093	3.0
3223	1586	2094	3.0
1602	2193	2095	3.0
1859	794	2096	4.0
3860	707	2097	5.0
2472	695	2098	4.0
157	2038	2099	4.0
4166	1138	2100	2.0
1691	552	2101	4.0
1569	1328	2102	4.0
1507	1711	2103	5.0
2774	1197	2104	4.0
3367	1373	2105	5.0
338	1102	2106	3.0
1459	499	2107	3.0
1033	1595	2108	5.0
702	1725	2109	4.0
2501	1553	2110	4.0
3277	831	2111	5.0
539	1377	2112	1.0
2608	2150	2113	2.0
2537	421	2114	3.0
2576	718	2115	5.0
3268	1084	2116	4.0
4269	1842	2117	3.0
82	1903	2118	4.0
2873	685	2119	5.0
1253	552	2120	4.0
4003	399	2121	5.0
2740	2084	2122	3.0
2130	1394	2123	4.0
22	2089	2124	5.0
3445	1482	2125	5.0
3001	1947	2126	4.0
1716	1656	2127	5.0
2846	899	2128	4.0
710	991	2129	3.0
471	447	2130	4.0
3096	1927	2131	5.0
767	723	2132	2.0
4245	96	2133	3.0
3486	1501	2134	3.0
3605	2011	2135	2.0
27	1998	2136	4.0
283	670	2137	5.0
3308	902	2138	5.0
1615	955	2139	4.0
59	972	2140	5.0
2635	838	2141	2.0
2832	1108	2142	5.0
2944	358	2143	4.0
3644	1634	2144	3.0
3535	1479	2145	4.0
3838	1612	2146	4.0
178	166	2147	3.0
1287	1089	2148	3.0
735	1018	2149	4.0
1212	4	2150	4.0
2619	353	2151	3.0
89	1218	2152	3.0
2150	320	2153	4.0
3403	1180	2154	5.0
1469	1960	2155	4.0
3403	1574	2156	3.0
544	706	2157	2.0
3447	1488	2158	5.0
1866	1599	2159	2.0
2174	592	2160	4.0
3662	546	2161	5.0
153	1362	2162	5.0
2063	2060	2163	4.0
2069	1555	2164	5.0
51	2004	2165	5.0
1083	1599	2166	3.0
1459	1396	2167	5.0
479	2105	2168	1.0
3322	1338	2169	3.0
2469	47	2170	5.0
1971	347	2171	4.0
435	1038	2172	5.0
2009	302	2173	3.0
80	1291	2174	4.0
2499	279	2175	4.0
3094	81	2176	4.0
4256	491	2177	4.0
1977	1178	2178	4.0
2352	163	2179	5.0
237	302	2180	4.0
4176	995	2181	4.0
1792	623	2182	5.0
3868	580	2183	2.0
3142	825	2184	4.0
2740	67	2185	5.0
3727	1555	2186	5.0
2003	2150	2187	5.0
975	1884	2188	5.0
578	2208	2189	5.0
2588	1638	2190	3.0
4216	922	2191	2.0
2355	1022	2192	4.0
4220	2141	2193	4.0
366	344	2194	4.0
1157	2018	2195	3.0
3980	1857	2196	4.0
807	862	2197	4.0
2135	1328	2198	4.0
4080	951	2199	2.0
2165	910	2200	4.0
2616	1611	2201	4.0
672	713	2202	5.0
2690	1588	2203	5.0
2740	67	2204	5.0
3410	1594	2205	4.0
349	1695	2206	4.0
2459	884	2207	5.0
599	181	2208	3.0
3283	1412	2209	4.0
1605	1098	2210	4.0
546	283	2211	3.0
1687	688	2212	3.0
3421	812	2213	2.0
1467	1888	2214	1.0
4254	834	2215	4.0
2984	1638	2216	5.0
650	699	2217	4.0
3413	1439	2218	4.0
2555	2128	2219	4.0
3247	1923	2220	5.0
1809	34	2221	2.0
867	195	2222	4.0
1705	1206	2223	3.0
19	1866	2224	4.0
3153	1437	2225	5.0
2780	145	2226	5.0
1400	723	2227	4.0
560	1089	2228	5.0
613	1732	2229	3.0
3396	1034	2230	5.0
3889	1826	2231	5.0
1773	1274	2232	4.0
830	1868	2233	3.0
3535	2084	2234	4.0
4078	1078	2235	2.0
3600	1158	2236	4.0
4265	1518	2237	5.0
3283	587	2238	4.0
298	320	2239	1.0
826	1382	2240	5.0
3256	121	2241	3.0
73	1901	2242	2.0
2686	1670	2243	3.0
2257	417	2244	5.0
1307	125	2245	5.0
1347	2080	2246	4.0
3410	1982	2247	3.0
3136	1157	2248	4.0
3412	1817	2249	5.0
413	1257	2250	4.0
1516	1532	2251	4.0
4236	1407	2252	3.0
3510	1807	2253	4.0
2628	2024	2254	5.0
3060	869	2255	4.0
2944	235	2256	4.0
507	1641	2257	3.0
453	1759	2258	3.0
3301	1704	2259	5.0
4022	1701	2260	5.0
3209	514	2261	5.0
4049	2128	2262	5.0
581	166	2263	3.0
1517	1203	2264	3.0
904	185	2265	4.0
2218	771	2266	4.0
1712	550	2267	5.0
592	1563	2268	4.0
2568	1881	2269	4.0
1067	412	2270	4.0
2319	306	2271	5.0
411	291	2272	5.0
2865	55	2273	4.0
4253	1699	2274	5.0
3970	700	2275	5.0
2625	1679	2276	4.0
232	781	2277	5.0
3635	2133	2278	4.0
2181	1514	2279	2.0
1864	2014	2280	4.0
1648	1581	2281	4.0
578	1515	2282	5.0
516	1170	2283	3.0
147	740	2284	4.0
1117	1386	2285	3.0
9	598	2286	5.0
65	733	2287	4.0
2635	1034	2288	2.0
2567	332	2289	3.0
2542	961	2290	5.0
726	111	2291	4.0
80	1065	2292	5.0
1916	1911	2293	3.0
733	761	2294	4.0
1297	1327	2295	4.0
2529	1407	2296	4.0
2756	1061	2297	5.0
1540	152	2298	1.0
2445	70	2299	4.0
2639	180	2300	5.0
3810	1589	2301	4.0
1756	745	2302	5.0
1610	625	2303	5.0
4222	1396	2304	4.0
1704	1492	2305	4.0
3555	963	2306	4.0
3979	354	2307	2.0
3549	540	2308	1.0
3547	1818	2309	3.0
417	668	2310	5.0
3735	1744	2311	5.0
3412	1796	2312	4.0
2195	582	2313	2.0
1129	705	2314	4.0
2294	1802	2315	3.0
1360	1051	2316	4.0
3224	2212	2317	5.0
3812	24	2318	5.0
3533	914	2319	4.0
3017	1890	2320	4.0
2955	1017	2321	4.0
956	871	2322	5.0
2858	816	2323	3.0
3938	9	2324	2.0
824	207	2325	1.0
287	1679	2326	4.0
2096	1923	2327	5.0
395	1373	2328	3.0
1964	1284	2329	4.0
2656	267	2330	5.0
3554	407	2331	5.0
3437	1700	2332	5.0
3927	1941	2333	4.0
925	1581	2334	5.0
2736	1596	2335	4.0
87	1396	2336	5.0
734	291	2337	5.0
669	575	2338	2.0
2322	1599	2339	3.0
2499	1845	2340	4.0
1445	1449	2341	4.0
1313	630	2342	2.0
2052	1341	2343	4.0
1334	382	2344	5.0
2751	1046	2345	5.0
2886	1659	2346	3.0
3842	1957	2347	3.0
